,GeneID,JobType,ResourceKey,faultid,CalloutDateTime,StoreKey,Longitude,Latitude,Priority,KPITargetDate,EstimatedJobDuration,HoursToTarget,BenchMarkName,KPIAchieved,JobCount
738,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
739,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-269,2018_07_16_040000,1,3
740,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
741,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
742,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
743,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
744,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
745,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
746,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
747,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
748,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
749,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
750,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
751,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
752,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,451,2018_07_16_040000,1,3
753,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1457,2018_07_16_040000,0,3
754,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1168,2018_07_16_040000,0,3
755,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-619,2018_07_16_040000,0,3
756,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-305,2018_07_16_040000,0,3
757,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-258,2018_07_16_040000,0,3
758,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-258,2018_07_16_040000,0,3
759,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-255,2018_07_16_040000,1,3
760,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-66,2018_07_16_040000,0,3
761,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-230,2018_07_16_040000,1,3
762,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-159,2018_07_16_040000,1,3
763,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-140,2018_07_16_040000,1,3
764,368,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-92,2018_07_16_040000,1,3
765,370,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-88,2018_07_16_040000,1,3
766,371,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-86,2018_07_16_040000,1,3
767,372,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-112,2018_07_16_040000,1,3
768,373,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-67,2018_07_16_040000,1,3
769,374,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-63,2018_07_16_040000,1,3
770,375,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-62,2018_07_16_040000,1,3
771,376,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-61,2018_07_16_040000,1,3
772,377,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,28,2018_07_16_040000,0,3
773,378,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,29,2018_07_16_040000,1,3
774,379,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,202,2018_07_16_040000,1,3
775,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_16_091700,0,3
776,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
777,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-274,2018_07_16_091700,1,3
778,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
779,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
780,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
781,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
782,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
783,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
784,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
785,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
786,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
787,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
788,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
789,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
790,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,446,2018_07_16_091700,1,3
791,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1462,2018_07_16_091700,0,3
792,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1173,2018_07_16_091700,0,3
793,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-624,2018_07_16_091700,0,3
794,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-310,2018_07_16_091700,0,3
795,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-263,2018_07_16_091700,0,3
796,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-263,2018_07_16_091700,0,3
797,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-260,2018_07_16_091700,1,3
798,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-71,2018_07_16_091700,0,3
799,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-235,2018_07_16_091700,1,3
800,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-164,2018_07_16_091700,1,3
801,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-145,2018_07_16_091700,1,3
802,368,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-97,2018_07_16_091700,1,3
803,370,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-93,2018_07_16_091700,1,3
804,371,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-91,2018_07_16_091700,1,3
805,372,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-117,2018_07_16_091700,1,3
806,373,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-72,2018_07_16_091700,1,3
807,374,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-68,2018_07_16_091700,1,3
808,375,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-67,2018_07_16_091700,1,3
809,376,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-66,2018_07_16_091700,1,3
810,377,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,23,2018_07_16_091700,0,3
811,378,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,24,2018_07_16_091700,1,3
812,379,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,197,2018_07_16_091700,1,3
813,380,Response,1653,5717824,2018-07-16 09:17:00.000,3358,146.727593,-19.317331,Medium,2018-07-18 09:17:00.000,1,48,2018_07_16_091700,1,3
814,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.727593,-19.317331,Low,2099-12-31 00:00:00.000,0,0,2018_07_16_131400,0,3
815,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
816,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-278,2018_07_16_131400,1,3
817,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
818,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
819,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
820,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
821,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
822,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
823,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
824,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
825,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
826,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
827,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
828,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
829,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,442,2018_07_16_131400,1,3
830,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1466,2018_07_16_131400,0,3
831,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1177,2018_07_16_131400,0,3
832,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-628,2018_07_16_131400,0,3
833,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-314,2018_07_16_131400,0,3
834,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-267,2018_07_16_131400,0,3
835,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-267,2018_07_16_131400,0,3
836,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-264,2018_07_16_131400,1,3
837,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-75,2018_07_16_131400,0,3
838,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-239,2018_07_16_131400,1,3
839,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-168,2018_07_16_131400,1,3
840,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-149,2018_07_16_131400,1,3
841,368,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-101,2018_07_16_131400,1,3
842,370,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-97,2018_07_16_131400,1,3
843,371,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-95,2018_07_16_131400,1,3
844,372,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-121,2018_07_16_131400,1,3
845,373,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-76,2018_07_16_131400,1,3
846,374,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-72,2018_07_16_131400,1,3
847,375,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-71,2018_07_16_131400,1,3
848,376,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-70,2018_07_16_131400,1,3
849,377,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,19,2018_07_16_131400,0,3
850,378,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,20,2018_07_16_131400,1,3
851,379,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,193,2018_07_16_131400,1,3
852,380,Response,1653,5717824,2018-07-16 09:17:00.000,3358,146.727593,-19.317331,Medium,2018-07-18 09:17:00.000,1,44,2018_07_16_131400,1,3
853,381,Response,1653,5718588,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,48,2018_07_16_131400,1,3
854,382,Response,1653,5718592,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,48,2018_07_16_131400,1,3
855,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.739,-19.2885,Low,2099-12-31 00:00:00.000,0,0,2018_07_17_040000,0,2
856,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
857,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-293,2018_07_17_040000,1,2
858,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
859,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
860,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
861,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
862,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
863,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
864,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
865,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
866,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
867,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
868,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
869,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
870,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,427,2018_07_17_040000,1,2
871,287,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1481,2018_07_17_040000,0,2
872,306,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1192,2018_07_17_040000,0,2
873,340,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-643,2018_07_17_040000,0,2
874,360,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-329,2018_07_17_040000,0,2
875,361,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-282,2018_07_17_040000,0,2
876,362,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-282,2018_07_17_040000,0,2
877,363,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-279,2018_07_17_040000,1,2
878,364,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-90,2018_07_17_040000,0,2
879,365,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-254,2018_07_17_040000,1,2
880,366,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-183,2018_07_17_040000,1,2
881,367,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-164,2018_07_17_040000,1,2
882,368,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-116,2018_07_17_040000,1,2
883,370,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-112,2018_07_17_040000,1,2
884,371,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-110,2018_07_17_040000,1,2
885,372,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-136,2018_07_17_040000,1,2
886,373,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-91,2018_07_17_040000,1,2
887,374,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-87,2018_07_17_040000,1,2
888,375,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-86,2018_07_17_040000,1,2
889,376,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-85,2018_07_17_040000,1,2
890,377,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,4,2018_07_17_040000,0,2
891,378,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,5,2018_07_17_040000,1,2
892,379,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,178,2018_07_17_040000,1,2
893,380,Response,1653,5717824,2018-07-16 09:17:00.000,3358,146.727593,-19.317331,Medium,2018-07-18 09:17:00.000,1,29,2018_07_17_040000,1,2
894,381,Response,1653,5718588,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,33,2018_07_17_040000,1,2
895,382,Response,1653,5718592,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,33,2018_07_17_040000,1,2
896,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.6749974,-19.1995716,Low,2099-12-31 00:00:00.000,0,0,2018_07_17_121000,0,2
897,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,419,2018_07_17_121000,1,2
